cartodb_id,the_geom,url,name,line,median_income
54,0101000020E610000016E3D865777E52C089253D8625504440,http://www.mta.info/nyct/service/,101 Avenue I,F,37813.000000000000
913,0101000020E61000008D472EF2B27E52C0344CC9BFA9544440,http://www.mta.info/nyct/service/,Prospect Park West & 14th St At Sw Corner,F,108365.000000000000
1021,0101000020E6100000DB21B68FDC7952C061E26896DE6D4440,http://www.mta.info/nyct/service/,Jerome Ave & 183rd St At Sw Corner,4,21613.000000000000
1127,0101000020E610000044867E39B37B52C0DED34E8552604440,http://www.mta.info/nyct/service/,31st St & 39th Ave At Se Corner,N-Q,58214.000000000000
1467,0101000020E6100000D97597C0AD7552C0A672287D34574440,http://www.mta.info/nyct/service/,104-02 102 Street,A-S,55339.000000000000
1310,0101000020E61000008CB1F235CB7E52C00A26DEF3D6614440,http://www.mta.info/nyct/service/,7th Ave & 55th St At Nw Corner,N-Q-R,128969.000000000000
1677,0101000020E6100000075FB37E6F7A52C0E44334D6355F4440,http://www.mta.info/nyct/service/,52nd St & Roosevelt Ave At Sw Corner,7,49669.000000000000
1780,0101000020E610000055CA0222C47E52C075F724FDD0614440,http://www.mta.info/nyct/service/,7th Ave & 55th St At Ne Corner,N-Q-R,128969.000000000000
1,0101000020E6100000D6C7CE9D607F52C08514C6B6E6574440,http://www.mta.info/nyct/service/,Smith St & Bergen St At Ne Corner (To Manhattan And Queens Only),F-G,108929.000000000000
2,0101000020E61000000EA9B344677F52C07009DFFDCB584440,http://www.mta.info/nyct/service/,Court St & Montague St At Sw Corner,2-3-4-5-N-R,117348.000000000000
3,0101000020E6100000A1E7FBDB657F52C07AB79C45C9584440,http://www.mta.info/nyct/service/,Court St & Montague St At Sw Corner,2-3-4-5-N-R,117348.000000000000
4,0101000020E6100000C0BB67BB857F52C0E56FADDFE1584440,http://www.mta.info/nyct/service/,Clinton St & Montague St At Nw Corner,2-3-4-5-N-R,90375.000000000000
5,0101000020E6100000C732797C957D52C062DD0440D4544440,http://www.mta.info/nyct/service/,Flatbush Ave & Empire Blvd At Sw Corner,B-Q-S,51419.000000000000
6,0101000020E6100000883818EEEF7E52C0795E4F52AD564440,http://www.mta.info/nyct/service/,4th Ave & Union St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R,82500.000000000000
7,0101000020E6100000514113D2EA7E52C03DC3C4A0A9564440,http://www.mta.info/nyct/service/,4th Ave & Union St At Se Corner (To Manhattan Only),D-N-R,132768.000000000000
8,0101000020E61000000726E04EE97E52C0B77F2754AE564440,http://www.mta.info/nyct/service/,4th Ave & Union St At Se Corner (To Manhattan Only),D-N-R,132768.000000000000
9,0101000020E61000001B1302D3697E52C0F6F7DC2721574440,http://www.mta.info/nyct/service/,Flatbush Ave & Bergen St At Sw Corner (To New Lots And Flatbush Only),2-3-4,87321.000000000000
10,0101000020E61000003B2906241E7F52C0C5C2C9E694584440,http://www.mta.info/nyct/service/,Lawrence St & Willoughby St At Ne Corner,N-R,103500.000000000000
11,0101000020E61000004730EF7C1C7F52C0FEB27CEC9B584440,http://www.mta.info/nyct/service/,Lawrence St & Willoughby St At Se Corner,N-R,103500.000000000000
12,0101000020E6100000B9C81AAE0E7F52C022FECBA460584440,http://www.mta.info/nyct/service/,Hoyt St & Fulton St At Sw Corner (To New Lots And Flatbush Only),2-3,101579.000000000000
13,0101000020E61000004AC9FD6A0E7F52C016E420426F584440,http://www.mta.info/nyct/service/,Bridge St & Fulton St At Ne Corner (To Manhattan Only),2-3,90993.000000000000
14,0101000020E6100000CBAA30E2027F52C0053B146A60584440,http://www.mta.info/nyct/service/,Duffield St & Fulton St At Nw Corner (To Manhattan Only),2-3,90993.000000000000
15,0101000020E61000004C78908AFF7E52C086867D445F584440,http://www.mta.info/nyct/service/,Duffield St & Fulton St At Ne Corner (To Manhattan Only),2-3,90993.000000000000
16,0101000020E61000005EAB6A29107F52C0EA13B49696584440,http://www.mta.info/nyct/service/,Bridge St & Willoughby St At Sw Corner,N-R,103500.000000000000
17,0101000020E6100000A7989D760D7F52C034BC8B279B584440,http://www.mta.info/nyct/service/,Bridge St & Willoughby St At Ne Corner,N-R,90993.000000000000
18,0101000020E6100000DC1563B5DB7E52C014ED435C83584440,http://www.mta.info/nyct/service/,Flatbush Ave & Fleet St At Ne Corner,B-D-N-Q-R,90993.000000000000
19,0101000020E61000007F478DD2A57E52C0471D85DD8A574440,http://www.mta.info/nyct/service/,4th Ave & Pacific St At Nw Corner,2-3-4-5-B-D-N-Q-R,104728.000000000000
20,0101000020E610000093A7B669937E52C0AEA5AB29B3574440,http://www.mta.info/nyct/service/,Ashland Pl & Hanson Pl At Ne Corner,2-3-4-5-B-D-N-Q-R,60435.000000000000
21,0101000020E6100000BF2B7FBF1D7F52C0896B13249F584440,http://www.mta.info/nyct/service/,Lawrence St & Willoughby St At Ne Corner,N-R,103500.000000000000
424,0101000020E610000063938690F37F52C0AC04E145394F4440,http://www.mta.info/nyct/service/,1550 71 Street,D,43000.000000000000
328,0101000020E610000081E322AA487C52C0DA54B9708B604440,http://www.mta.info/nyct/service/,40-33 21 Street,F,46681.000000000000
390,0101000020E6100000D20C4A3D0B7552C0F522D5F040614440,http://www.mta.info/nyct/service/,136-32 Roosevelt Avenue,7-7 Express,32217.000000000000
22,0101000020E6100000F6AA7D21A47F52C0ACC494D32E574440,http://www.mta.info/nyct/service/,Smith St & President St At Nw Corner,F-G,135218.000000000000
23,0101000020E61000001E275353B87D52C037FD831800564440,http://www.mta.info/nyct/service/,Washington Ave & Eastern Pkwy At Sw Corner,2-3-4,
24,0101000020E6100000FFB855ABB47D52C0ECB0D59008564440,http://www.mta.info/nyct/service/,Washington Ave & Eastern Pkwy At Nw Corner,2-3-4,60081.000000000000
25,0101000020E61000000776D9044E7D52C078DFB5C9CD554440,http://www.mta.info/nyct/service/,Franklin Ave & Eastern Pkwy At Se Corner,2-3-4-5-S,39807.000000000000
26,0101000020E6100000CDECC0104A7D52C01F8293D7DA554440,http://www.mta.info/nyct/service/,Franklin Ave & Eastern Pkwy At Ne Corner,2-3-4-5-S,50333.000000000000
27,0101000020E6100000687705272A7D52C0E848F2262C574440,http://www.mta.info/nyct/service/,Franklin Ave & Fulton St At Sw Corner,A-C-S,50465.000000000000
28,0101000020E6100000F177294A4B7D52C074B374ECE0554440,http://www.mta.info/nyct/service/,Franklin Ave & Eastern Pkwy At Ne Corner,2-3-4-5-S,50333.000000000000
29,0101000020E6100000C0EA9F52257F52C0FD02C1E5C4594440,http://www.mta.info/nyct/service/,Jay St & York St At Sw Corner,F,204205.000000000000
30,0101000020E6100000219EC5F13F7F52C0256FC919005C4440,http://www.mta.info/nyct/service/,Essex St & Delancey St At Nw Corner,F-J-M-Z,48243.000000000000
31,0101000020E6100000EC53209DCE7E52C06E62707C4D584440,http://www.mta.info/nyct/service/,Flatbush Ave & De Kalb Ave At Se Corner,B-D-N-Q-R,98472.000000000000
32,0101000020E610000083C845BF187452C0F6281DB53A4B4440,http://www.mta.info/nyct/service/,Beach 90th St & Rockaway Frwy At Se Corner,A-S,47292.000000000000
33,0101000020E6100000B98CA9594A7F52C0401DBD1F7E594440,http://www.mta.info/nyct/service/,Red Cross Pl & Adams St At Sw Corner,A-C,109821.000000000000
34,0101000020E61000003323C5D33F7F52C0911FDD4D81594440,http://www.mta.info/nyct/service/,Sands St & Adams St At Se Corner,A-C,109821.000000000000
35,0101000020E6100000C8E62107667F52C03D9DE942A7584440,http://www.mta.info/nyct/service/,Court St & Joralemon St At Ne Corner,2-3-4-5-N-R,103500.000000000000
36,0101000020E61000006FFE9F01F57352C03BC29097485A4440,http://www.mta.info/nyct/service/,144-01 Hillside Avenue,F,38571.000000000000
37,0101000020E61000003721963C9E7D52C03F87351149514440,http://www.mta.info/nyct/service/,1515 Foster Avenue (Enter From Newkirk Ave Pz),B-Q,51544.000000000000
38,0101000020E610000027515A785E7B52C03D771CB948604440,http://www.mta.info/nyct/service/,37-01 36 Street (To Manhattan And Brooklyn Only),E-M-R,54779.000000000000
39,0101000020E6100000A2BF16B9A77F52C03BA736BF74514440,http://www.mta.info/nyct/service/,4902 12 Avenue,D,30000.000000000000
40,0101000020E610000003EFF4BD868052C0F48382E1365B4440,http://www.mta.info/nyct/service/,1 Barclay Street (Enter On Park Place),2-3-A-C-E,232266.000000000000
41,0101000020E610000000C0943AE57D52C005FC07BE82574440,http://www.mta.info/nyct/service/,486 Clinton Avenue (To Manhattan Only),A-C,65379.000000000000
42,0101000020E6100000FBF13122737E52C012CA39B8F14F4440,http://www.mta.info/nyct/service/,1175 Mc Donald Avenue,F,55588.000000000000
43,0101000020E610000010CA4D3E3E7452C08267EC69B9594440,http://www.mta.info/nyct/service/,135-02 89 Avenue,E,63472.000000000000
44,0101000020E6100000A1A0EF75017952C02B33C11D8F5F4440,http://www.mta.info/nyct/service/,40-02 75 Street,7-E-F-M-R,50139.000000000000
45,0101000020E6100000BE3D02AA7F7B52C052A14741CA584440,http://www.mta.info/nyct/service/,1122 Broadway,J,25840.000000000000
46,0101000020E6100000E08CFEC2F27E52C04597496C51614440,http://www.mta.info/nyct/service/,729 7 Avenue (Uptown Only),N-Q-R,144097.000000000000
47,0101000020E61000000F0C43CF667F52C091E1C64809604440,http://www.mta.info/nyct/service/,421 7 Avenue,1-2-3,143750.000000000000
48,0101000020E61000004CC585AC6E7F52C075921DBDF45F4440,http://www.mta.info/nyct/service/,401 7 Avenue,1-2-3,143750.000000000000
49,0101000020E61000004B8175B9D57C52C00F425CE34C5A4440,http://www.mta.info/nyct/service/,502 Broadway,G,31685.000000000000
50,0101000020E61000009EC197158A8052C09F0967F7F75A4440,http://www.mta.info/nyct/service/,2 Ann Street,2-3-4-5-A-C-J-Z,75769.000000000000
51,0101000020E61000004DD4E3266A7F52C027E96F440A604440,http://www.mta.info/nyct/service/,421 7 Avenue,1-2-3,143750.000000000000
52,0101000020E6100000F5207D608E7652C0EB140364C2584440,http://www.mta.info/nyct/service/,92-20 Jamaica Avenue,J-Z,59250.000000000000
53,0101000020E610000085C6630AD67A52C0C75887EB64674440,http://www.mta.info/nyct/service/,235 Brook Avenue (To Manhattan Only),6,27608.000000000000
55,0101000020E610000061EF3FDEAB7E52C0C854FD7E44524440,http://www.mta.info/nyct/service/,102 Beverly Road,F,33833.000000000000
56,0101000020E6100000B171132D797E52C01E0DE08455614440,http://www.mta.info/nyct/service/,656 5 Avenue,E-M,107875.000000000000
57,0101000020E610000052D7A9393F7C52C033344BF602574440,http://www.mta.info/nyct/service/,1490 Fulton Street (To Queens Only),A-C,36667.000000000000
58,0101000020E61000007E6AAE928F7F52C0E82BF7E29E5F4440,http://www.mta.info/nyct/service/,311 7 Avenue (Uptown Only),1-2,152688.000000000000
59,0101000020E61000008D9830E34B8F52C0B83F7A5748424440,http://www.mta.info/nyct/service/,Nassau Pl & Averill Pl At Sw Corner,@,81702.000000000000
60,0101000020E6100000D8716FF7E88452C04254485886524440,http://www.mta.info/nyct/service/,75 Richmond Terrace,@,43912.000000000000
61,0101000020E610000045322B09507D52C04CB4260EB35A4440,http://www.mta.info/nyct/service/,295 Broadway (To Manhattan Only),J-M-Z,17189.0000000000000000
62,0101000020E6100000BE8910643D8052C046672BEADF5C4440,http://www.mta.info/nyct/service/,166 6 Avenue,A-C-E,100851.000000000000
63,0101000020E610000050D12F2B147A52C0D1507A8AF6594440,http://www.mta.info/nyct/service/,701 Seneca Avenue,M,39612.000000000000
64,0101000020E6100000650380A7907852C04EDB787AB85F4440,http://www.mta.info/nyct/service/,82-01 Roosevelt Avenue,7,55472.000000000000
65,0101000020E610000017D87678918052C0881BC06B785A4440,http://www.mta.info/nyct/service/,47 Pine Street,2-3,114519.000000000000
66,0101000020E610000051E0DAE55B7952C05CDDD0D184684440,http://www.mta.info/nyct/service/,1025 Longwood Avenue (To Manhattan Only),6,19210.0000000000000000
67,0101000020E61000009EBBDEE7E77C52C00D3774BD52584440,http://www.mta.info/nyct/service/,573 Lafayette Avenue,G,60250.000000000000
68,0101000020E6100000013EDD49447E52C0E81CD560F4634440,http://www.mta.info/nyct/service/,180 Central Park West,A-C-B,133992.000000000000
69,0101000020E6100000394A7E53587B52C0789A472BD16E4440,http://www.mta.info/nyct/service/,4761 Broadway,A,64128.000000000000
70,0101000020E610000005AB86FBC87652C0E344A4A637604440,http://www.mta.info/nyct/service/,39-16 111 Street,7,46792.000000000000
71,0101000020E61000003089307E1A8052C0EFC7F9A2175C4440,http://www.mta.info/nyct/service/,418 Broadway,4-6-6 Express-J-Z-N-Q-R,139955.000000000000
72,0101000020E61000009A0ACB35927D52C0F816980497544440,http://www.mta.info/nyct/service/,462 Flatbush Avenue (Enter From Lincoln Rd),B-Q-S,51419.000000000000
73,0101000020E6100000B292E370E67E52C016F72A1C1B624440,http://www.mta.info/nyct/service/,956 8 Avenue,1-2-A-C-B-D,128969.000000000000
74,0101000020E6100000FBB22F50527A52C03533657C72574440,http://www.mta.info/nyct/service/,1720 Broadway,J-Z,30000.000000000000
75,0101000020E6100000492EC5E2E47D52C037D3FD4679574440,http://www.mta.info/nyct/service/,856 Fulton Street (To Queens Only),A-C,65379.000000000000
76,0101000020E6100000528B12D9077C52C062C2BFEDE35F4440,http://www.mta.info/nyct/service/,42-01 28 Street,E-M-R,118563.000000000000
77,0101000020E6100000F8F7D4D3477A52C016B2047CCA564440,http://www.mta.info/nyct/service/,2154 Fulton Street,A-C,30000.000000000000
78,0101000020E6100000A9AC7528438052C09DF756BB395B4440,http://www.mta.info/nyct/service/,1 Centre Street,4-5-6-6 Express-J-Z,35441.000000000000
79,0101000020E6100000CECCD47FD67C52C020CA39B4A25C4440,http://www.mta.info/nyct/service/,626 Manhattan Avenue,G,71603.000000000000
80,0101000020E61000008D300817737D52C0B7DEC46429584440,http://www.mta.info/nyct/service/,344 Classon Avenue,G,75090.000000000000
81,0101000020E610000069CE04E44B7C52C06DB0085885604440,http://www.mta.info/nyct/service/,40-33 21 Street,F,46681.000000000000
82,0101000020E6100000CE6D8B73D47E52C073BE25CE64624440,http://www.mta.info/nyct/service/,1824 Broadway,1-2-A-C-B-D,162576.000000000000
83,0101000020E6100000FCDB0ABABD7C52C061759350D4584440,http://www.mta.info/nyct/service/,602 Marcy Avenue,G,43098.000000000000
84,0101000020E61000003FB5BBC3ED7D52C0202D2E3B9E614440,http://www.mta.info/nyct/service/,131 East 60 Street,4-5-6-6 Express-N-Q-R,147125.000000000000
85,0101000020E6100000C2CA9AF1A37C52C0655D414707514440,http://www.mta.info/nyct/service/,2137 Nostrand Avenue,2-5,40378.000000000000
86,0101000020E610000033765884627E52C0F50B8E5E20574440,http://www.mta.info/nyct/service/,70 6 Avenue (To Manhattan Only),2-3-4,87321.000000000000
87,0101000020E610000095E334DAAA7C52C0CC7A34610E514440,http://www.mta.info/nyct/service/,Nostrand Ave & Flatbush Ave At Nw Corner,2-5,40378.000000000000
88,0101000020E6100000CC1F35F0A37C52C0A4727A8001514440,http://www.mta.info/nyct/service/,Nostrand Ave & Flatbush Ave At Ne Corner,2-5,40378.000000000000
89,0101000020E61000007A6E553BC37C52C063A1A5EF48534440,http://www.mta.info/nyct/service/,Nostrand Ave & Church Ave At Se Corner (To Manhattan Only),2-5,40938.000000000000
90,0101000020E6100000E20FE590D47C52C03A42B13A85554440,http://www.mta.info/nyct/service/,Nostrand Ave & President St At Ne Corner,2-5,42292.000000000000
91,0101000020E610000073A4612CD37C52C044EAFC25BC554440,http://www.mta.info/nyct/service/,Nostrand Ave & Eastern Pkwy At Se Corner,3-4,42292.000000000000
92,0101000020E61000004E46AF58C37C52C06A89F22704594440,http://www.mta.info/nyct/service/,Marcy Ave & Myrtle Ave At Nw Corner,G,22560.000000000000
93,0101000020E61000001571ED32C37B52C0E99807B0A2554440,http://www.mta.info/nyct/service/,Schenectady Ave & Eastern Pkwy At Ne Corner,3-4,24500.000000000000
94,0101000020E6100000E243FFF9957B52C0B72E565297554440,http://www.mta.info/nyct/service/,Utica Ave & Eastern Pkwy At Se Corner,3-4,30817.000000000000
95,0101000020E6100000EF387D74DE7B52C0E07FB57132594440,http://www.mta.info/nyct/service/,Broadway & Myrtle Ave At Nw Corner,J-Z,22232.000000000000
96,0101000020E61000002F116ABE4A7D52C0B6D3243ADE5B4440,http://www.mta.info/nyct/service/,Bedford Ave & N 7th St At Se Corner,L,74559.000000000000
97,0101000020E61000004641E55FCB7C52C0E1242C7F98594440,http://www.mta.info/nyct/service/,Union Ave & Flushing Ave At Ne Corner (To Queens Only),G,31458.000000000000
98,0101000020E61000004A763E34F37C52C07C48B1C3725A4440,http://www.mta.info/nyct/service/,Hewes St & Broadway At Ne Corner,J-M,27829.000000000000
99,0101000020E610000065A18F79E47C52C05F9FC1C25C5B4440,http://www.mta.info/nyct/service/,Union Ave & Metropolitan Ave At Se Corner,G-L,66599.000000000000
100,0101000020E6100000093B4389967C52C04396DC2B065A4440,http://www.mta.info/nyct/service/,Lorimer St & Broadway At Sw Corner,J-M,31458.000000000000
101,0101000020E6100000B0CCA5944D7C52C045B3C11AAD594440,http://www.mta.info/nyct/service/,Flushing Ave & Broadway At Se Corner,J-M,97083.000000000000
102,0101000020E6100000CD2F2407EC7C52C08DF85879DC5C4440,http://www.mta.info/nyct/service/,Manhattan Ave & Norman Ave At Nw Corner,G,78514.000000000000
103,0101000020E61000004F491F01DC7C52C0717524D1A55C4440,http://www.mta.info/nyct/service/,Manhattan Ave & Nassau Ave At Nw Corner,G,71603.000000000000
104,0101000020E610000005D7298F6E7C52C0C28B6613735B4440,http://www.mta.info/nyct/service/,Graham Ave & Metropolitan Ave At Se Corner (To Canarsie Only),L,75694.000000000000
105,0101000020E6100000593B1493377C52C03FF449F9235B4440,http://www.mta.info/nyct/service/,Grand St & Bushwick Ave At Ne Corner (To Canarsie Only),L,65500.000000000000
106,0101000020E6100000385830B5A57B52C0AD32FDE2655A4440,http://www.mta.info/nyct/service/,Morgan Ave & Harrison Pl At Sw Corner,L,51100.000000000000
107,0101000020E610000028A9A522157D52C004EDC708BB5D4440,http://www.mta.info/nyct/service/,Manhattan Ave & India St At Se Corner,G,63026.000000000000
108,0101000020E61000005E231EE90C7B52C01B5CB1801C554440,http://www.mta.info/nyct/service/,Rutland Rd & E. 98th St At Ne Corner,3-4,28154.000000000000
109,0101000020E61000008AF62F03957A52C0C3FCFEC6B1544440,http://www.mta.info/nyct/service/,Saratoga Ave & Livonia Ave At Ne Corner,3-4,39028.000000000000
110,0101000020E6100000DD0FFA86C27952C08DF2BF3AA1524440,http://www.mta.info/nyct/service/,Glenwood Rd & Rockaway Pkwy At Nw Corner,L,65339.000000000000
111,0101000020E6100000873C2522FA7A52C0E7E82D1CE0564440,http://www.mta.info/nyct/service/,Ralph Ave & Fulton St At Se Corner,A-C,48688.000000000000
112,0101000020E6100000A974A42F7B7A52C0D36A841FDC564440,http://www.mta.info/nyct/service/,Hopkinson Ave & Fulton St At Nw Corner,A-C,44617.000000000000
113,0101000020E6100000A1F1C3EBFA7A52C08A8F1E6433584440,http://www.mta.info/nyct/service/,Palmetto St & Broadway At Sw Corner,J-Z,43942.000000000000
114,0101000020E6100000EE7516F6B47A52C0B337736EED574440,http://www.mta.info/nyct/service/,Jefferson Ave & Broadway At Ne Corner,J,35160.000000000000
115,0101000020E610000019517D94117B52C00B261A8D56584440,http://www.mta.info/nyct/service/,Linden St & Broadway At Nw Corner,J-Z,35160.000000000000
116,0101000020E6100000A6DF9490C77952C07563DE457D564440,http://www.mta.info/nyct/service/,Snediker Ave & New York Ave At Sw Corner,L,24333.000000000000
117,0101000020E6100000388527D1927952C0FD29A560A0564440,http://www.mta.info/nyct/service/,Alabama Av & Fulton St At Se Corner,J,37938.000000000000
118,0101000020E61000009CF35E06637952C0B0DF74794D564440,http://www.mta.info/nyct/service/,Pennsylvania Ave & Liberty Ave At Sw Corner,A-C,24333.000000000000
119,0101000020E61000006A2FE942E67952C0296929312A584440,http://www.mta.info/nyct/service/,Lirr Bay Ridge Divide & Wilson Ave At Nw Corner,L,34547.000000000000
120,0101000020E6100000062A4A44F87852C0DAC503B014564440,http://www.mta.info/nyct/service/,Van Siclen Ave & Pitkin Ave At Se Corner,A-C,27155.000000000000
121,0101000020E6100000873DC4D2877852C0670EEAB448554440,http://www.mta.info/nyct/service/,Ashford St & Livonia Av At Sw Corner,3-4,40580.000000000000
122,0101000020E61000004155B8D05C7852C0A511F7AC45564440,http://www.mta.info/nyct/service/,Shepherd Ave & Pitkin Ave At Se Corner,A-C,30060.000000000000
123,0101000020E61000001597FB45D07752C012FA55316F564440,http://www.mta.info/nyct/service/,Euclid Ave & Pitkin Ave At Sw Corner,A-C-S,33043.000000000000
124,0101000020E61000008B9ECA41D07752C0B1B8D76676564440,http://www.mta.info/nyct/service/,Euclid Ave & Pitkin Ave At Nw Corner,A-C-S,33043.000000000000
125,0101000020E61000001C1569FF037B52C063217DAD5E5A4440,http://www.mta.info/nyct/service/,Starr St & Wyckoff Ave At Se Corner,L,51333.000000000000
126,0101000020E6100000726B6B5ED57A52C0E65D46B2215A4440,http://www.mta.info/nyct/service/,Dekalb Ave & Wycoff Ave At Se Corner,L,42198.000000000000
127,0101000020E6100000F3FF19D7BF7A52C09B631C1F075A4440,http://www.mta.info/nyct/service/,Stanhope St & Wycoff Ave At Sw Corner,L,52222.000000000000
128,0101000020E61000009216840EBA7A52C0920F5C050B5A4440,http://www.mta.info/nyct/service/,Stanhope St & Wycoff Ave At Ne Corner,L,52222.000000000000
129,0101000020E61000000F8B14471E7B52C0E4CCB3EA865A4440,http://www.mta.info/nyct/service/,Jefferson St & Wyckoff Ave At Nw Corner,L,51333.000000000000
130,0101000020E61000002859DFEA007B52C0003AFC4B655A4440,http://www.mta.info/nyct/service/,Starr St & Wyckoff Ave At Ne Corner,L,51333.000000000000
131,0101000020E6100000F8E79FC6BD7952C02043EC6B375A4440,http://www.mta.info/nyct/service/,Forest Ave & Myrtle Ave At Nw Corner,M,44875.000000000000
132,0101000020E61000004EDC1CD7507952C022B222FD615A4440,http://www.mta.info/nyct/service/,62nd St & 67th Ave At Se Corner,M,51103.000000000000
133,0101000020E6100000B9D5542C7E7852C0A2432CD5185F4440,http://www.mta.info/nyct/service/,Britton Ave & Broadway At Nw Corner,E-M-R,43707.000000000000
134,0101000020E61000001D36F997217652C039AA54339E604440,http://www.mta.info/nyct/service/,126th St & Roosevelt Ave At Nw Corner,7-7 Express,
135,0101000020E610000050D20817257652C0C49E63D68A604440,http://www.mta.info/nyct/service/,126th St & Roosevelt Ave At Sw Corner,7-7 Express,
136,0101000020E610000012CAA3ED027752C0151695875A5D4440,http://www.mta.info/nyct/service/,64th Rd & Queens Blvd At Nw Corner,E-M-R,51016.000000000000
137,0101000020E61000008247B34C767752C078B9E12282584440,http://www.mta.info/nyct/service/,75th St & Jamaica At Nw Corner,J-Z,62070.000000000000
138,0101000020E6100000268A638DF87552C088E0FB8FFE584440,http://www.mta.info/nyct/service/,104th St & Jamaica Ave At Ne Corner,J-Z,77933.000000000000
139,0101000020E6100000A514EC1D407452C0B1973B11C1594440,http://www.mta.info/nyct/service/,Van Wyck Expwy & 89th Ave At Sw Corner,E,63472.000000000000
140,0101000020E61000002A827AA5497C52C0E106193BAE594440,http://www.mta.info/nyct/service/,Flushing Ave & Broadway At Se Corner,J-M,97083.000000000000
141,0101000020E610000057C9BAD9EF7952C0562A0C1C0D594440,http://www.mta.info/nyct/service/,Halsey St & Wycoff Ave At Sw Corner (To Canarsie Only),L,38582.000000000000
142,0101000020E61000009D40569F807B52C086DDEB6EF9564440,http://www.mta.info/nyct/service/,Utica Ave & Fulton St At Nw Corner,A-C,51410.000000000000
143,0101000020E610000071FD9689CD7D52C04FE1791E1C584440,http://www.mta.info/nyct/service/,Washington Ave & Lafayette Ave At Ne Corner,G,76618.000000000000
144,0101000020E6100000EFF7ABD8F17D52C04C56B4ED0A584440,http://www.mta.info/nyct/service/,Clinton Ave & Lafayette Ave At Sw Corner,G,76618.000000000000
145,0101000020E6100000E52B78361E7D52C02CE63CFF3B584440,http://www.mta.info/nyct/service/,Bedford Ave & Lafayette Ave At Se Corner,G,54801.000000000000
146,0101000020E6100000B24C0C77237D52C012D10D4643584440,http://www.mta.info/nyct/service/,Bedford Ave & Lafayette Ave At Nw Corner,G,38566.000000000000
147,0101000020E610000028BC73F6907B52C0828D0FCE96554440,http://www.mta.info/nyct/service/,Utica Ave & Eastern Pkwy At Se Corner,3-4,30817.000000000000
148,0101000020E610000000177E2B9F7D52C083E979FA62534440,http://www.mta.info/nyct/service/,St. Pauls Pl & Caton Ave At Se Corner,B-Q,42024.000000000000
149,0101000020E61000000A9F8925877E52C048E23EF2A9494440,http://www.mta.info/nyct/service/,8th St & Surf Ave At Nw Corner,F-Q,30879.000000000000
150,0101000020E6100000D199E48A537F52C02CC802ABBD554440,http://www.mta.info/nyct/service/,4th Ave & 10th St At Nw Corner,D-F-G-N-R,81875.000000000000
151,0101000020E6100000F4B79059797E52C00865C389F04F4440,http://www.mta.info/nyct/service/,Mcdonald Ave & Avenue J At Nw Corner,F,55588.000000000000
152,0101000020E6100000CBBF35D70F9052C08324B90CB1414440,http://www.mta.info/nyct/service/,Main St & Utah St At Nw Corner,@,81702.000000000000
153,0101000020E610000030AA502BB58F52C062609141F8414440,http://www.mta.info/nyct/service/,Tracy Av & Arthur Kill Rd At Nw Corner,@,81702.000000000000
154,0101000020E61000000EC236D2197852C0DE502366D05F4440,http://www.mta.info/nyct/service/,90th St & Roosevelt Ave At Nw Corner,7,39129.000000000000
155,0101000020E6100000BA1C8A05BE7752C081F7AFC4DD5D4440,http://www.mta.info/nyct/service/,Woodhaven Blvd & Queens Blvd At Sw Corner,E-M-R,51905.000000000000
156,0101000020E6100000F3FC4952997752C039493BEFD95D4440,http://www.mta.info/nyct/service/,Horace Harding Expwy & Queens Blvd At Ne Corner,E-M-R,60317.000000000000
157,0101000020E61000003661EBF82F7752C03E4A23B4F85F4440,http://www.mta.info/nyct/service/,103rd St & Roosevelt Ave At Se Corner,7,44904.000000000000
158,0101000020E61000003789E89C9F7652C089E66E13015D4440,http://www.mta.info/nyct/service/,67th Ave & Queens Blvd At Se Corner,E-M-R,60335.000000000000
159,0101000020E610000066317EF8F97552C0C5EAEAFD595C4440,http://www.mta.info/nyct/service/,71st & Queens Blvd At Ne Corner,E-F-M-R,75828.000000000000
160,0101000020E61000005204587A347552C004324161635B4440,http://www.mta.info/nyct/service/,Union Tpke & Queens Blvd At Se Corner,E-F,71178.000000000000
161,0101000020E6100000D7954E89A17552C09CE387F6085C4440,http://www.mta.info/nyct/service/,75th & Queens Blvd At Nw Corner (To Manhattan And Brooklyn Only),E-F,75382.000000000000
162,0101000020E61000009F01DD0C377552C0E38489C5825B4440,http://www.mta.info/nyct/service/,Union Tpke & Queens Blvd At Nw Corner,E-F,75382.000000000000
163,0101000020E6100000D397D33E1D7552C01A62D1B333614440,http://www.mta.info/nyct/service/,Main St & Roosevelt Ave At Se Corner,7-7 Express,32217.000000000000
164,0101000020E6100000A267EE181E7552C07AFF2B303E614440,http://www.mta.info/nyct/service/,Main St & Roosevelt Ave At Ne Corner,7-7 Express,25069.000000000000
165,0101000020E6100000EC13B6847C7452C0EC5A01C5A25A4440,http://www.mta.info/nyct/service/,Van Wyck Blvd & Queens Blvd At Sw Corner (To Jamaica Only),E-F,59792.000000000000
166,0101000020E6100000CAE279DB4C7452C05E877ACEF0594440,http://www.mta.info/nyct/service/,Van Wyck Expwy & Jamaica Ave At Nw Corner,E,59792.000000000000
167,0101000020E61000002FBE0989B47352C0B193DAC6B2594440,http://www.mta.info/nyct/service/,Sutphin Blvd & Archer Ave At Nw Corner,E-J-Z,31576.000000000000
